0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
0 6 744
1 10 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
1 16 616
2 10 538
2 16 540
2 16 533
2 16 533
2 16 528
2 16 538
2 16 545
2 16 533
2 16 542
2 16 528
2 16 538
2 16 528
2 16 528
2 16 544
2 16 528
2 16 547
2 16 528
2 16 528
2 16 538
2 16 533
2 16 538
3 10 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
3 16 528
4 10 450
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
4 16 410
5 10 442
5 16 412
5 16 424
5 16 412
5 16 419
5 16 414
5 16 424
5 16 420
5 16 406
5 16 406
5 16 416
5 16 408
5 16 411
5 16 410
5 16 410
5 16 404
5 16 419
5 16 410
5 16 404
5 16 420
5 16 412
6 10 433
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
6 16 400
7 10 421
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
7 16 400
8 10 337
8 16 316
8 16 320
8 16 320
8 16 320
8 16 320
8 16 320
8 16 319
8 16 321
8 16 320
8 16 320
8 16 320
8 16 314
8 16 317
8 16 324
8 16 321
8 16 315
8 16 318
8 16 322
8 16 320
8 16 321
9 10 327
9 16 320
9 16 320
9 16 320
9 16 321
9 16 320
9 16 321
9 16 319
9 16 320
9 16 320
9 16 319
9 16 320
9 16 320
9 16 320
9 16 320
9 16 320
9 16 320
9 16 319
9 16 320
9 16 320
9 16 320
10 10 320
10 16 319
10 16 321
10 16 321
10 16 317
10 16 326
10 16 320
10 16 322
10 16 323
10 16 321
10 16 322
10 16 321
10 16 320
10 16 325
10 16 322
10 16 320
10 16 318
10 16 324
10 16 320
10 16 320
10 16 320
11 10 325
11 16 320
11 16 322
11 16 319
11 16 327
11 16 322
11 16 320
11 16 322
11 16 320
11 16 322
11 16 320
11 16 319
11 16 322
11 16 319
11 16 320
11 16 318
11 16 320
11 16 321
11 16 322
11 16 320
11 16 328
12 10 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
12 16 320
13 10 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
13 16 320
14 10 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
14 16 320
