0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
0 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
1 7 896
2 10 896
2 18 895
2 28 895
2 26 895
2 24 895
2 19 894
2 35 894
2 30 895
2 23 895
2 19 895
2 17 895
2 28 895
2 29 895
2 27 895
2 30 895
2 30 895
2 21 895
2 24 895
2 30 895
2 24 895
2 25 895
3 10 894
3 20 894
3 29 894
3 26 894
3 26 894
3 26 894
3 25 894
3 29 894
3 29 894
3 28 894
3 26 894
3 28 894
3 23 894
3 29 894
3 27 894
3 24 894
3 28 894
3 22 894
3 24 894
3 23 894
3 24 894
4 10 884
4 20 890
4 30 1146
4 29 892
4 30 892
4 28 892
4 25 890
4 28 891
4 34 893
4 32 893
4 26 892
4 21 890
4 24 892
4 32 892
4 34 890
4 22 891
4 23 892
4 29 890
4 24 892
4 26 892
4 34 891
5 10 894
5 20 892
5 26 892
5 26 892
5 28 892
5 32 892
5 27 892
5 33 892
5 28 892
5 28 892
5 25 892
5 29 892
5 26 892
5 26 890
5 29 892
5 28 892
5 32 892
5 28 890
5 29 892
5 28 890
5 27 892
6 10 893
6 20 888
6 30 1144
6 31 888
6 31 888
6 52 889
6 27 888
6 30 888
6 33 888
6 31 888
6 29 888
6 31 888
6 28 888
6 30 888
6 32 889
6 92 1070
6 29 888
6 25 888
6 29 888
6 29 888
6 33 889
7 10 891
7 20 888
7 30 888
7 27 888
7 29 888
7 33 888
7 42 888
7 28 888
7 33 888
7 33 888
7 32 888
7 41 888
7 28 888
7 37 888
7 27 888
7 28 888
7 120 1091
7 31 888
7 33 888
7 53 888
7 28 888
8 10 885
8 20 878
8 30 882
8 40 880
8 50 1045
8 37 884
8 36 881
8 34 880
8 33 882
8 32 886
8 29 884
8 28 879
8 29 878
8 29 882
8 35 884
8 32 882
8 34 885
8 32 880
8 35 878
8 200 860
8 30 884
9 10 892
9 20 886
9 30 882
9 33 878
9 30 886
9 29 882
9 29 880
9 31 882
9 37 880
9 31 882
9 30 884
9 29 884
9 42 878
9 31 882
9 29 886
9 30 884
9 28 876
9 29 881
9 39 884
9 31 876
9 29 884
10 10 891
10 20 880
10 30 876
10 32 876
10 34 876
10 38 874
10 58 883
10 34 876
10 32 876
10 32 876
10 46 874
10 28 876
10 30 876
10 140 832
10 36 876
10 31 880
10 158 881
10 31 876
10 32 880
10 29 872
10 32 876
11 10 888
11 20 876
11 29 876
11 32 876
11 37 880
11 29 876
11 28 876
11 28 876
11 75 878
11 56 876
11 83 1052
11 34 881
11 35 880
11 35 877
11 33 876
11 39 872
11 30 876
11 27 876
11 30 880
11 38 872
11 31 872
12 10 885
12 20 872
12 30 872
12 40 878
12 31 874
12 32 872
12 38 872
12 80 1131
12 90 1136
12 100 914
12 34 872
12 32 872
12 31 872
12 102 1019
12 62 1049
12 78 953
12 44 872
12 35 872
12 30 872
12 200 1114
12 69 878
13 10 886
13 20 874
13 30 1128
13 34 872
13 50 872
13 41 872
13 31 872
13 37 872
13 35 872
13 35 872
13 50 856
13 32 872
13 130 998
13 42 872
13 73 878
13 38 874
13 60 875
13 32 872
13 32 872
13 33 872
13 36 872
14 10 856
14 20 872
14 30 1128
14 40 876
14 29 872
14 33 872
14 34 872
14 80 1109
14 36 872
14 43 872
14 62 872
14 33 872
14 83 841
14 140 959
14 42 872
14 31 872
14 34 872
14 37 872
14 190 1104
14 200 837
14 39 872
15 10 873
15 20 872
15 30 1128
15 40 872
15 45 872
15 60 872
15 39 872
15 36 872
15 29 872
15 49 872
15 73 872
15 33 872
15 130 1051
15 31 872
15 30 872
15 48 872
15 33 872
15 29 872
15 67 872
15 38 872
15 28 872
16 10 794
16 20 860
16 30 858
16 33 856
16 50 881
16 60 1104
16 42 856
16 33 864
16 90 933
16 100 865
16 110 914
16 38 856
16 96 821
16 32 832
16 150 836
16 33 852
16 35 848
16 180 1106
16 50 862
16 200 674
16 43 840
17 10 868
17 20 848
17 30 848
17 40 848
17 37 856
17 36 852
17 70 1007
17 80 896
17 32 844
17 71 981
17 57 844
17 30 844
17 130 812
17 30 856
17 34 858
17 160 798
17 170 818
17 42 856
17 115 883
17 200 800
17 47 856
18 10 871
18 20 844
18 30 1108
18 40 1099
18 39 848
18 60 856
18 35 852
18 80 922
18 56 856
18 30 856
18 39 842
18 42 840
18 130 1044
18 31 840
18 150 919
18 160 764
18 170 892
18 33 840
18 31 850
18 38 842
18 41 856
19 10 876
19 20 860
19 30 858
19 40 1112
19 50 850
19 60 852
19 68 976
19 34 843
19 90 796
19 44 858
19 34 846
19 37 848
19 39 850
19 91 943
19 28 852
19 57 840
19 33 848
19 97 848
19 190 1072
19 51 836
19 62 864
20 10 848
20 20 843
20 30 1090
20 40 1099
20 36 840
20 29 848
20 70 956
20 59 852
20 90 969
20 100 927
20 100 950
20 34 840
20 39 840
20 37 842
20 150 841
20 61 840
20 170 795
20 33 848
20 107 794
20 32 848
20 210 846
21 10 863
21 20 844
21 30 840
21 40 1101
21 35 840
21 60 1010
21 70 1110
21 34 840
21 90 962
21 59 840
21 110 1031
21 29 840
21 130 765
21 140 882
21 40 840
21 29 832
21 52 852
21 60 856
21 97 796
21 71 824
21 77 842
22 10 853
22 20 818
22 30 848
22 32 848
22 28 848
22 28 848
22 70 841
22 33 840
22 90 1065
22 30 848
22 40 840
22 41 840
22 46 840
22 38 840
22 150 818
22 37 832
22 49 840
22 180 982
22 190 863
22 50 838
22 187 774
23 10 829
23 20 840
23 30 848
23 33 848
