0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
0 7 1024
1 10 1023
1 20 1023
1 25 1023
1 22 1023
1 26 1023
1 20 1023
1 26 1023
1 22 1023
1 23 1023
1 21 1023
1 24 1023
1 27 1023
1 22 1023
1 25 1023
1 26 1023
1 27 1023
1 27 1023
1 28 1023
1 27 1023
1 26 1023
1 24 1023
2 10 1024
2 20 1022
2 22 1022
2 31 1022
2 29 1022
2 30 1022
2 35 1021
2 80 997
2 30 1022
2 27 1022
2 29 1022
2 28 1022
2 23 1022
2 26 1022
2 28 1022
2 28 1021
2 63 997
2 28 1021
2 33 1021
2 31 1022
2 31 1022
3 10 1021
3 20 1020
3 27 1020
3 32 1020
3 50 1017
3 26 1020
3 28 1020
3 29 1020
3 33 1020
3 30 1020
3 29 1020
3 31 1020
3 33 1020
3 29 1020
3 29 1020
3 26 1020
3 26 1020
3 26 1020
3 30 1020
3 30 1020
3 29 1020
4 10 1019
4 20 1015
4 29 1016
4 35 1018
4 34 1018
4 60 1018
4 31 1017
4 75 1011
4 45 1016
4 100 961
4 37 1016
4 27 1018
4 29 1017
4 27 1019
4 27 1017
4 31 1016
4 33 1016
4 31 1014
4 30 1014
4 29 1017
4 31 1014
5 10 1018
5 20 1016
5 30 1014
5 30 1014
5 32 1014
5 33 1016
5 27 1016
5 80 1020
5 90 933
5 32 1014
5 32 1016
5 33 1014
5 39 1013
5 32 1015
5 35 1017
5 30 1014
5 35 1014
5 29 1014
5 33 1014
5 32 1016
5 33 1014
6 10 1020
6 20 1012
6 30 1013
6 40 1018
6 50 984
6 45 1012
6 35 1012
6 34 1012
6 32 1012
6 33 1012
6 45 1012
6 35 1012
6 44 1012
6 25 1012
6 33 1012
6 35 1012
6 33 1013
6 33 1012
6 45 1012
6 45 1012
6 28 1012
7 10 1009
7 20 1012
7 30 1012
7 40 1019
7 31 1012
7 60 1012
7 29 1012
7 76 972
7 90 992
7 98 937
7 30 1012
7 33 1012
7 35 1012
7 60 1012
7 37 1012
7 160 907
7 43 1012
7 29 1012
7 71 1012
7 32 1012
7 54 1012
8 10 1005
8 20 1000
8 30 1008
8 31 998
8 50 1000
8 60 1004
8 35 1008
8 30 1005
8 55 994
8 33 1002
8 32 1008
8 36 1000
8 130 993
8 36 1008
8 45 1000
