0 8 744
0 9 744
0 8 744
0 7 744
0 9 744
0 7 744
0 9 744
0 8 744
0 7 744
0 9 744
0 8 744
0 7 744
0 9 744
0 8 744
0 9 744
0 7 744
0 10 744
0 8 744
0 7 744
0 7 744
0 8 744
1 8 744
1 9 744
1 7 741
1 6 744
1 7 742
1 7 740
1 7 744
1 8 744
1 8 744
1 9 744
1 9 748
1 8 750
1 8 742
1 8 743
1 7 744
1 11 744
1 7 743
1 9 744
1 8 744
1 7 745
1 8 744
2 10 691
2 20 801
2 16 728
2 12 631
2 14 741
2 19 834
2 15 670
2 17 740
2 13 704
2 13 812
2 18 752
2 12 714
2 12 722
2 14 669
2 11 664
2 14 665
2 15 702
2 13 631
2 15 822
2 16 745
2 16 795
3 10 616
3 12 682
3 13 650
3 11 646
3 13 685
3 11 646
3 13 646
3 10 616
3 12 646
3 12 616
3 11 646
3 11 710
3 14 692
3 11 617
3 14 693
3 12 676
3 10 616
3 16 736
3 10 616
3 10 616
3 11 643
4 10 634
4 15 624
4 25 702
4 19 620
4 21 648
4 16 652
4 16 630
4 18 640
4 15 642
4 20 668
4 16 559
4 16 688
4 14 640
4 19 652
4 17 625
4 17 588
4 15 632
4 17 677
4 16 550
4 14 648
4 16 594
5 10 554
5 18 640
5 14 607
5 16 640
5 18 610
5 17 648
5 17 604
5 14 575
5 15 692
5 17 735
5 17 630
5 19 528
5 14 558
5 14 588
5 17 638
5 15 640
5 15 604
5 19 645
5 12 555
5 14 622
5 16 591
6 10 572
6 15 632
6 16 640
6 13 528
6 17 650
6 14 604
6 14 548
6 13 568
6 13 576
6 15 640
6 12 568
6 15 632
6 12 528
6 16 641
6 14 588
6 14 524
6 14 605
6 13 579
6 14 528
6 14 528
6 20 640
7 10 559
7 15 648
7 15 632
7 12 548
7 12 539
7 12 571
7 12 528
7 18 640
7 14 568
7 13 548
7 13 552
7 14 577
7 13 551
7 16 627
7 13 533
7 13 541
7 15 640
7 12 573
7 15 571
7 15 639
7 13 547
8 10 519
8 19 522
8 17 493
8 21 477
8 19 542
8 19 512
8 18 498
8 18 521
8 17 521
8 17 512
8 15 524
8 20 519
8 16 577
8 15 493
8 16 534
8 17 512
8 18 512
8 17 472
8 18 512
8 17 467
8 19 463
9 10 572
9 14 540
9 17 512
9 17 512
9 21 478
9 19 533
9 19 469
9 20 511
9 20 512
9 17 520
9 16 479
9 21 516
9 18 620
9 19 512
9 15 515
9 18 499
9 19 574
9 20 512
9 22 512
9 19 459
9 15 572
10 10 498
10 15 565
10 16 470
10 14 531
10 17 544
10 15 469
10 15 447
10 20 481
10 16 531
10 15 504
10 16 517
10 16 482
10 19 512
10 18 522
10 18 512
10 15 501
10 15 480
10 15 492
10 18 495
10 16 504
10 16 526
11 10 491
11 15 462
11 21 528
11 15 530
11 15 512
11 19 547
11 15 506
11 18 518
11 15 505
11 16 510
11 16 515
11 15 476
11 15 497
11 17 468
11 16 589
11 15 475
11 15 510
11 15 550
11 16 482
11 14 510
11 15 493
12 10 519
12 19 512
12 15 506
12 13 436
12 14 512
12 15 510
12 17 417
12 19 512
12 19 510
12 21 512
12 16 488
12 16 491
12 16 454
12 19 512
12 16 512
12 16 480
12 16 512
12 18 512
12 16 501
12 14 496
12 19 512
13 10 508
13 16 486
13 15 512
13 17 427
13 15 512
13 15 506
13 17 512
13 14 482
13 16 512
13 16 512
13 16 508
13 16 512
13 16 512
13 15 512
13 16 512
13 17 440
13 15 512
13 16 512
13 14 489
13 16 536
13 18 512
14 10 501
14 13 460
14 14 513
14 15 512
14 17 512
14 15 447
14 14 452
14 16 511
14 15 442
14 15 512
14 16 512
14 16 426
14 14 442
14 15 512
14 15 485
14 17 512
14 15 434
14 17 512
14 15 512
14 14 459
14 16 512
15 10 486
15 17 464
15 16 512
15 16 512
15 15 509
15 16 513
15 16 512
15 17 512
15 15 512
15 15 504
15 15 512
15 17 512
15 19 490
15 14 479
15 14 511
15 15 500
15 14 512
15 14 510
15 15 512
15 15 465
15 16 512
16 10 434
16 18 401
16 15 382
16 22 386
16 16 384
16 20 384
16 16 368
16 18 358
16 16 376
16 18 394
16 17 385
16 16 384
16 17 384
16 17 418
16 19 393
16 18 387
16 20 391
16 18 394
16 19 501
16 20 384
16 16 410
17 10 415
17 18 384
17 16 405
