18 19 383
18 17 360
18 18 389
18 22 384
18 22 384
18 22 384
18 21 386
18 21 384
18 16 384
18 27 384
18 25 443
18 19 388
18 20 405
18 17 388
18 21 432
19 10 351
19 20 384
19 21 385
19 18 384
19 23 389
19 23 391
19 19 384
19 16 417
19 23 384
19 19 401
19 25 387
19 20 411
19 24 384
19 17 384
19 17 384
19 16 384
19 27 386
19 26 388
19 23 387
19 16 378
19 24 386
20 10 392
20 20 384
20 30 372
20 19 384
20 20 384
20 27 384
20 16 384
20 20 384
20 20 384
20 20 384
20 19 384
20 19 384
20 21 384
20 17 384
20 25 385
20 21 384
20 23 398
20 20 384
20 20 384
20 18 384
20 18 384
21 10 393
21 18 384
21 19 384
21 21 385
21 23 393
21 21 396
21 18 384
21 20 384
21 18 384
21 20 384
21 22 384
21 18 384
21 20 384
21 18 384
21 22 384
21 24 392
21 29 384
21 19 384
21 22 411
21 18 392
21 21 283
22 10 370
22 20 429
22 21 387
22 21 384
22 22 384
22 20 384
22 21 384
22 20 415
22 20 384
22 19 384
22 16 384
22 18 384
22 24 384
22 26 384
22 20 384
22 23 384
22 20 384
22 22 388
22 20 384
22 24 383
22 20 384
23 10 447
23 20 381
23 20 384
23 22 384
23 25 384
23 22 384
23 24 387
23 22 384
23 17 384
23 19 384
23 20 384
23 24 391
23 21 384
23 23 384
23 20 384
23 18 388
23 22 384
23 16 384
23 27 384
23 18 384
23 17 294
24 10 356
24 20 384
24 19 384
24 19 384
24 27 384
24 17 240
24 21 384
24 21 384
24 18 384
24 20 384
24 20 384
24 17 384
24 24 382
24 25 384
24 25 384
24 26 388
24 16 384
24 18 359
24 19 384
24 18 384
24 106 448
25 10 373
25 20 384
25 24 384
25 17 387
25 25 384
25 22 384
25 17 384
25 20 384
25 20 384
25 25 384
25 17 384
25 19 384
25 22 384
25 18 384
25 23 384
25 64 333
25 19 384
25 18 384
25 17 384
25 21 384
25 20 384
26 10 375
26 20 384
26 17 384
26 20 384
26 27 401
26 21 384
26 18 384
26 24 384
26 18 384
26 29 384
26 21 384
26 21 384
26 18 384
26 20 384
26 17 384
26 29 384
26 19 384
26 22 384
26 22 384
26 23 384
26 17 384
27 10 344
27 20 384
27 23 384
27 18 384
27 21 384
27 18 384
27 22 384
27 25 384
27 19 384
27 17 384
27 23 387
27 24 384
27 23 384
27 20 231
27 22 384
27 22 386
27 21 384
27 20 384
27 23 384
27 20 384
27 16 384
28 10 338
28 20 384
28 23 384
28 20 384
28 19 384
28 17 384
28 20 384
28 18 384
28 17 384
28 20 384
28 20 384
28 19 384
28 20 384
28 27 384
28 25 384
28 20 384
28 27 384
28 17 384
28 16 384
28 18 384
28 20 384
29 10 370
29 20 384
29 24 384
29 19 384
29 16 384
29 23 384
29 21 384
29 24 384
29 18 289
29 18 384
29 20 384
29 22 384
29 21 386
29 17 384
29 19 384
29 18 384
29 22 384
29 19 384
29 23 384
29 16 384
29 19 384
30 10 372
30 19 384
30 22 384
30 20 384
30 18 384
30 29 384
30 22 384
30 19 384
30 25 385
30 17 384
30 19 384
30 19 384
30 17 384
30 29 384
30 19 384
30 18 384
30 23 384
30 18 384
30 22 384
30 20 384
30 19 384
31 10 437
31 20 384
31 16 384
31 17 384
31 22 384
31 19 384
31 18 384
31 22 384
31 17 384
31 25 384
31 17 384
31 17 384
31 21 384
31 20 384
31 19 384
31 20 384
31 20 384
31 18 384
31 22 384
31 20 384
31 21 384
32 10 370
32 17 256
32 30 248
32 28 312
32 24 261
32 22 260
32 27 323
32 34 286
32 43 244
32 20 268
32 28 271
32 21 315
32 31 292
32 30 314
32 26 262
32 20 269
32 28 298
32 25 314
32 28 317
32 32 259
32 26 259
33 10 333
33 20 292
33 20 294
33 24 298
33 29 256
33 24 320
33 19 256
33 22 278
33 26 263
33 21 285
33 24 256
33 25 255
33 18 264
33 23 256
33 24 292
33 23 294
33 22 256
33 180 608
33 21 263
33 24 256
33 26 261
34 10 283
34 20 258
34 20 279
34 20 336
34 29 273
34 24 256
34 21 264
34 25 257
34 33 256
34 30 264
34 20 256
34 23 265
34 19 281
34 19 288
34 24 306
34 25 320
34 23 291
34 20 260
34 23 276
34 18 258
34 22 260
35 10 362
35 20 276
35 29 265
35 22 256
35 20 256
35 26 273
35 26 256
35 22 256
35 22 284
35 21 273
35 110 371
35 37 326
35 23 256
35 25 220
35 23 256
35 26 258
35 25 289
35 20 256
35 26 256
35 24 257
35 20 256
36 10 243
36 20 256
36 20 260
36 40 249
36 24 256
36 26 294
36 24 263
36 21 256
36 23 256
36 37 279
36 30 272
36 27 283
36 26 256
36 27 274
36 24 268
36 23 274
36 36 232
36 19 257
36 21 258
36 20 256
36 116 329
37 10 323
37 19 257
37 24 252
37 20 256
37 24 259
37 20 256
37 16 256
37 23 269
37 20 256
37 20 324
37 34 253
37 24 261
37 25 256
37 22 277
37 26 256
37 72 211
37 21 306
37 26 272
37 27 257
37 28 257
37 79 226
38 10 266
38 20 256
38 20 257
38 25 256
38 35 257
38 22 289
38 22 267
38 22 258
38 23 275
38 34 289
38 27 256
38 24 268
38 24 256
38 24 256
38 39 261
38 26 256
38 26 268
38 30 262
38 27 258
38 24 259
38 32 319
39 10 272
39 20 256
39 24 260
39 29 265
39 23 263
39 20 256
39 28 258
39 26 280
39 17 256
39 19 256
39 33 261
39 21 319
39 26 265
39 23 291
39 23 256
39 21 260
39 28 256
39 30 289
39 18 256
39 23 260
39 19 264
40 10 251
40 20 256
40 22 256
40 22 256
40 20 302
40 29 256
40 21 256
40 17 256
40 22 256
40 20 261
40 29 257
40 21 259
40 20 256
40 24 276
40 25 257
40 23 260
40 21 266
40 25 256
40 26 266
40 20 256
40 27 308
41 10 257
41 20 278
41 26 260
41 40 230
41 20 256
41 21 256
41 27 284
41 24 309
41 21 264
41 23 256
41 26 276
41 30 268
41 22 267
41 26 296
41 22 256
41 16 256
41 21 256
41 28 257
41 24 277
41 24 258
41 22 256
42 10 248
42 20 256
42 29 269
42 22 260
42 26 279
42 37 252
42 22 273
42 21 264
42 34 253
42 20 256
42 23 256
42 19 256
42 28 269
42 31 256
42 22 257
42 27 261
42 26 264
42 17 256
42 190 499
42 24 256
42 29 282
43 10 280
43 19 266
43 26 256
43 24 259
43 20 256
43 21 256
43 29 273
43 28 285
43 27 265
43 18 258
43 37 285
43 29 265
43 24 320
43 27 280
43 27 256
43 21 288
43 23 256
43 26 256
43 21 256
43 20 256
43 24 294
44 10 244
44 20 256
44 23 256
44 20 256
44 24 256
44 19 256
44 20 264
44 22 256
44 24 256
44 21 299
44 25 298
44 35 257
44 17 256
44 19 256
44 18 256
44 17 256
44 35 259
44 27 256
44 17 256
44 29 256
44 27 256
45 10 310
45 20 256
45 30 232
45 20 256
45 27 256
45 26 256
45 23 256
45 23 275
45 24 279
45 24 288
45 20 256
45 32 257
45 36 256
45 25 256
45 29 383
45 31 263
45 27 257
45 25 260
45 24 256
45 31 271
45 19 260
46 10 256
46 20 259
46 24 259
46 21 258
46 22 268
46 19 256
46 22 260
46 19 256
46 20 256
46 19 256
46 27 256
46 18 260
46 26 256
46 27 256
46 23 256
46 31 264
46 141 357
46 23 258
46 28 259
46 23 264
46 48 178
47 10 229
47 20 317
47 30 292
47 23 288
47 26 263
47 26 258
47 31 268
47 24 277
47 27 257
47 22 266
47 24 272
47 24 256
47 27 257
47 22 256
47 25 259
47 23 256
47 23 259
47 23 283
47 32 298
47 19 256
47 19 256
48 10 257
48 20 256
48 27 257
48 27 256
48 29 256
48 24 256
48 19 256
48 29 258
48 24 258
48 39 257
48 23 256
48 23 256
48 29 256
48 20 256
48 19 256
48 20 256
48 31 266
48 92 262
48 27 256
48 31 256
48 29 256
49 10 319
49 20 256
49 30 256
49 24 257
49 22 256
49 24 256
49 23 256
49 24 256
49 20 256
49 25 256
49 19 256
49 19 256
49 31 258
49 21 256
49 25 256
49 19 257
49 24 257
49 30 282
49 27 256
49 23 256
49 25 256
50 10 255
50 20 256
50 21 256
50 22 256
50 29 259
50 27 257
50 23 256
50 24 256
50 20 256
50 46 198
50 24 256
50 25 262
50 29 256
50 25 256
50 21 256
50 25 257
50 48 247
50 29 258
50 22 256
50 22 262
50 24 259
51 10 257
51 20 259
51 30 263
51 25 256
51 18 256
51 19 256
51 23 256
51 24 256
51 27 262
51 18 256
51 25 256
51 21 256
51 130 420
51 27 256
51 22 256
51 29 275
51 22 256
51 27 256
51 25 256
51 23 257
51 27 256
52 10 279
52 20 259
52 30 268
52 26 257
52 29 257
52 20 256
52 33 260
52 24 256
52 21 256
52 20 256
52 20 256
52 23 258
52 33 256
52 27 256
52 22 256
52 24 256
52 21 256
52 20 256
52 23 272
52 19 256
52 26 257
53 10 255
53 20 256
53 30 259
53 25 256
53 27 256
53 23 256
53 18 256
53 33 257
53 29 256
53 23 256
53 30 256
53 33 256
53 33 260
53 22 256
53 29 256
53 39 256
53 16 256
53 21 256
53 18 256
53 19 256
53 23 256
54 10 265
54 20 128
54 25 256
54 27 256
54 24 261
54 25 257
54 23 256
54 17 256
54 24 256
54 25 256
54 23 256
54 31 258
54 29 257
54 24 256
54 23 258
54 18 256
54 25 256
54 25 256
54 33 260
54 23 256
54 23 256
55 10 258
55 20 256
55 19 256
55 26 256
55 18 256
55 24 256
55 27 256
55 24 269
55 21 256
55 32 256
55 22 256
55 24 256
55 21 256
55 25 261
55 27 260
55 22 256
55 25 256
55 180 563
55 31 256
55 20 256
55 29 256
56 10 276
56 20 256
56 24 256
56 23 256
56 25 256
56 22 256
56 22 256
56 63 154
56 24 256
56 20 256
56 31 257
56 27 256
56 24 256
56 28 257
56 24 258
56 22 256
56 31 257
56 22 256
56 24 256
56 20 256
56 20 256
57 10 278
57 20 256
57 17 256
57 31 256
57 31 256
57 21 256
57 20 256
57 23 258
57 23 256
57 24 256
57 27 256
57 27 257
57 27 256
57 29 256
57 29 256
57 25 256
57 29 264
57 20 256
57 22 256
57 25 256
57 25 260
58 10 249
58 20 256
58 23 256
58 29 264
58 29 256
58 29 256
58 17 256
58 27 256
58 27 259
58 26 256
58 20 256
58 18 256
58 130 410
58 33 256
58 67 184
58 22 256
58 23 257
58 25 256
58 33 259
58 20 256
58 29 256
59 10 244
59 19 256
59 30 256
59 27 256
59 25 256
59 27 256
59 33 258
59 29 259
59 22 256
59 25 256
59 24 256
59 24 259
59 27 256
59 27 256
59 19 256
59 21 256
59 24 256
59 21 256
59 24 256
59 48 260
59 33 256
60 10 258
60 20 256
60 20 256
60 27 262
60 22 256
60 21 256
60 25 256
60 27 256
60 27 259
60 22 256
60 24 256
60 26 256
60 19 256
60 17 256
60 20 256
60 21 256
60 18 256
60 27 256
60 39 263
60 24 256
60 23 260
61 10 263
61 20 256
61 29 256
61 20 256
61 24 256
61 60 137
61 21 256
61 21 256
61 29 256
61 24 256
61 25 256
61 25 256
61 25 257
61 27 256
61 25 256
61 19 256
61 26 256
61 19 256
61 29 256
61 33 259
61 22 256
62 10 262
62 20 256
62 19 256
62 28 256
62 24 259
62 31 260
62 25 256
62 22 256
62 35 259
62 31 256
62 27 258
62 120 302
62 27 258
62 23 256
62 31 256
62 22 256
62 19 256
62 27 265
62 23 258
62 17 256
62 33 256
63 10 256
63 20 260
63 21 256
63 31 256
63 24 257
63 22 256
63 33 256
63 25 256
63 20 256
63 28 256
63 29 259
63 17 256
63 22 260
63 25 256
63 25 258
63 20 256
63 22 256
63 22 256
63 30 257
63 33 263
63 23 256
64 10 218
64 20 236
64 30 227
64 21 153
64 27 213
64 33 215
64 18 143
64 41 193
64 25 164
64 29 198
64 50 197
64 35 187
64 39 220
64 29 143
64 37 207
64 28 151
64 23 130
64 42 140
64 39 218
64 25 156
64 35 166
65 10 179
65 20 177
65 30 216
65 40 244
65 31 128
65 30 211
65 35 244
65 26 181
65 44 182
65 31 135
65 37 198
65 33 236
65 25 210
65 29 140
65 46 200
65 29 128
65 33 144
65 48 294
65 26 128
65 35 151
65 24 181
66 10 263
66 20 251
66 29 163
66 29 155
66 20 129
66 25 128
66 35 232
66 31 159
66 37 143
66 29 155
66 30 215
66 34 199
66 36 187
66 29 131
66 24 128
66 160 546
66 40 142
66 26 167
66 31 145
66 31 199
66 42 131
67 10 249
67 20 154
67 29 152
67 31 136
67 33 140
67 21 192
67 37 164
67 31 151
67 21 128
67 27 145
67 28 194
67 39 148
67 22 150
67 26 193
67 29 163
67 39 192
67 26 161
67 30 151
67 33 204
67 43 207
67 23 202
68 10 254
68 20 204
68 30 190
68 23 168
68 43 131
68 35 146
68 34 112
68 31 140
68 32 140
68 34 131
68 33 174
68 26 128
68 29 129
68 23 179
68 39 153
68 29 139
68 29 130
68 30 158
68 38 179
68 20 136
68 210 358
69 10 218
69 20 170
69 30 173
69 31 166
69 40 152
69 38 125
69 36 163
69 22 136
69 33 197
69 28 142
69 26 133
69 26 128
69 20 151
69 31 159
69 50 226
69 42 146
69 35 162
69 34 181
69 33 131
69 35 218
69 41 142
70 10 219
70 20 172
70 24 187
70 29 141
70 40 157
70 35 156
70 39 185
70 40 150
70 28 170
70 52 143
70 28 150
70 39 157
70 35 130
70 33 131
70 33 128
70 25 163
70 33 140
70 24 128
70 33 129
70 37 129
70 37 143
71 10 211
71 20 174
71 30 201
71 29 137
71 35 186
71 26 145
71 28 145
71 24 142
71 31 142
71 31 134
71 44 187
71 43 155
71 29 161
71 21 128
71 29 136
71 29 212
71 22 128
71 30 185
71 32 128
71 25 130
71 31 135
72 10 162
72 20 132
72 30 160
72 26 128
72 32 151
72 35 160
72 27 160
72 25 129
72 27 128
72 31 130
72 29 152
72 24 133
72 20 128
72 39 131
72 26 161
72 33 153
72 29 135
72 39 130
72 23 167
72 27 128
72 29 140
73 10 226
73 20 136
73 30 136
73 31 139
73 29 133
73 29 144
73 35 137
73 38 151
73 26 128
73 29 181
73 33 136
73 33 128
73 22 132
73 31 128
73 41 169
73 65 141
73 31 151
73 35 140
73 33 133
73 33 193
73 31 154
74 10 177
74 20 205
74 24 131
74 29 128
74 29 128
74 35 128
74 35 294
74 31 138
74 37 139
74 29 128
74 35 140
74 23 133
74 34 177
74 22 128
74 27 137
74 33 144
74 23 128
74 26 167
74 29 128
74 29 146
74 27 131
75 10 123
75 20 144
75 29 128
75 33 129
75 39 184
75 23 128
75 38 150
75 41 127
75 33 158
75 24 129
75 27 144
75 25 129
75 33 156
75 46 127
75 29 128
75 27 128
75 27 154
75 37 166
75 39 146
75 35 143
75 26 128
76 10 204
76 20 141
76 29 128
76 24 147
76 35 131
76 43 127
76 27 153
76 31 173
76 30 141
76 21 159
76 20 160
76 26 156
76 29 128
76 31 185
76 26 141
76 31 138
76 26 164
76 37 128
76 29 128
76 24 129
76 27 128
77 10 136
77 20 128
77 30 139
77 27 128
77 41 153
77 21 152
77 27 128
77 31 129
77 33 128
77 39 166
77 27 161
77 27 146
77 35 170
77 23 184
77 31 132
77 23 153
77 27 132
77 41 165
77 39 128
77 35 154
77 31 134
78 10 216
78 20 128
78 30 156
78 39 212
78 41 158
78 28 142
78 24 128
78 33 129
78 29 132
78 31 128
78 26 157
78 21 129
78 35 136
78 29 158
78 29 208
78 38 174
78 39 142
78 29 128
78 24 128
78 33 162
78 22 168
79 10 166
79 20 128
79 30 132
79 39 193
79 31 148
79 26 128
79 35 128
79 26 128
79 26 130
79 30 150
79 37 128
79 23 138
79 23 128
79 24 128
79 29 209
79 29 189
79 31 128
79 33 147
79 45 142
79 37 175
79 35 132
80 10 161
80 20 138
80 29 138
80 40 144
80 24 128
80 27 128
80 35 147
80 31 128
80 36 137
80 33 128
80 28 128
80 31 144
80 23 130
80 24 140
80 26 128
80 37 136
80 33 128
80 29 128
80 26 137
80 29 130
80 31 128
81 10 197
81 20 139
81 30 139
81 26 135
81 22 156
81 25 128
81 31 136
81 37 128
81 42 145
81 39 131
81 35 160
81 35 143
81 29 155
81 23 192
81 33 132
81 31 140
81 33 128
81 35 130
81 31 130
81 33 129
81 27 128
82 10 212
82 20 128
82 29 144
82 27 133
82 37 132
82 24 146
82 23 133
82 43 128
82 37 248
82 29 128
82 24 128
82 38 137
82 27 132
82 33 150
82 27 132
82 50 188
82 27 164
82 25 129
82 33 128
82 44 164
82 47 155
83 10 194
83 20 148
83 30 131
83 35 129
83 31 145
83 21 140
83 25 132
83 33 128
83 37 152
83 46 167
83 29 144
83 38 152
83 20 136
83 21 157
83 35 154
83 33 148
83 43 135
83 22 128
83 35 132
83 33 164
83 29 160
84 10 237
84 20 182
84 30 176
84 25 128
84 23 128
84 37 140
84 21 128
84 35 132
84 33 179
84 33 128
84 21 161
84 33 188
84 33 130
84 23 129
84 33 128
84 29 129
84 28 137
84 37 134
84 29 163
84 20 128
84 24 128
85 10 218
85 20 133
85 30 128
85 27 149
85 35 129
85 35 189
85 37 130
85 48 138
85 35 256
85 22 130
85 37 145
85 39 134
85 27 130
85 30 129
85 29 131
85 19 128
85 22 138
85 53 138
85 35 132
85 29 133
85 27 128
86 10 188
86 20 130
86 30 169
86 29 129
86 35 129
86 35 128
86 41 153
86 33 128
86 39 131
86 29 128
86 26 130
86 120 218
86 50 122
86 23 129
86 25 144
86 27 128
86 27 157
86 39 133
86 24 131
86 27 135
86 27 128
87 10 181
87 20 145
87 27 128
87 33 128
87 23 136
87 35 128
87 26 128
87 26 128
87 29 170
87 43 139
87 21 144
87 25 128
87 34 137
87 41 164
87 35 160
87 25 134
87 41 129
87 29 144
87 31 158
87 21 128
87 41 129
88 10 177
88 20 154
88 30 139
88 31 128
88 29 132
88 29 128
88 45 147
88 39 129
88 26 128
88 21 128
88 26 128
88 26 128
88 35 129
88 37 128
88 33 192
88 31 128
88 39 136
88 25 129
88 27 128
88 50 157
88 35 176
89 10 208
89 20 134
89 26 129
89 35 128
89 33 128
89 41 227
89 31 136
89 39 129
89 37 137
89 32 141
89 35 128
89 22 128
89 41 128
89 22 131
89 35 179
89 31 128
89 35 145
89 37 167
89 33 129
89 37 132
89 31 132
90 10 143
90 20 147
90 30 130
90 31 145
90 35 160
90 41 131
90 26 138
90 31 160
90 39 128
90 37 128
90 37 129
90 31 129
90 35 132
90 43 129
90 33 162
90 26 128
90 27 130
90 22 128
90 31 134
90 31 128
90 27 140
91 10 206
91 20 222
91 30 163
91 19 128
91 33 128
91 26 128
91 26 130
91 30 153
91 39 156
91 20 128
91 33 128
91 26 156
91 24 128
91 26 166
91 27 194
91 32 192
91 27 164
91 29 134
91 25 176
91 38 251
91 43 133
92 10 195
92 20 162
92 30 141
92 29 130
92 50 111
92 29 130
92 35 129
92 33 129
92 23 138
92 29 166
92 31 135
92 33 128
92 29 128
92 31 128
92 29 138
92 29 128
92 21 128
92 33 133
92 52 123
92 57 164
92 37 132
93 10 225
93 20 134
93 26 145
93 29 132
93 26 192
93 29 128
93 29 130
93 27 140
93 45 126
93 21 128
93 25 129
93 37 128
93 35 128
93 27 128
93 45 160
93 33 132
93 27 131
93 37 161
93 27 147
93 29 134
93 31 128
94 10 151
94 20 172
94 28 128
94 35 130
94 39 128
94 41 129
94 46 138
94 33 143
94 31 159
94 35 128
94 29 128
94 33 133
94 29 166
94 26 128
94 37 128
94 26 160
94 31 136
94 24 134
94 33 128
94 33 128
94 39 145
95 10 182
95 20 138
95 30 131
95 31 128
95 33 146
95 29 136
95 35 128
95 30 134
95 24 166
95 31 151
95 37 131
95 33 194
95 37 133
95 29 140
95 29 128
95 37 130
95 35 223
95 26 128
95 37 128
95 29 135
95 35 243
96 10 160
96 20 131
96 30 128
96 22 128
96 21 128
96 37 130
96 41 132
96 31 132
96 29 161
96 26 128
96 35 128
96 31 128
96 35 128
96 29 128
96 29 132
96 39 128
96 27 128
96 35 132
96 37 128
96 29 131
96 42 128
97 10 207
97 20 128
97 30 128
97 31 129
97 44 130
97 25 128
97 24 128
97 41 128
97 29 128
97 31 167
97 39 128
97 33 128
97 27 128
97 35 128
97 31 135
97 41 129
97 24 129
97 29 128
97 31 128
97 25 128
97 27 142
98 10 138
98 20 138
98 30 130
98 39 129
98 27 128
98 39 128
98 37 144
98 29 136
98 39 129
98 22 128
98 31 128
98 22 131
98 39 128
98 27 137
98 39 169
98 31 128
98 35 131
98 21 129
98 29 128
98 31 137
98 23 128
99 10 149
99 20 128
99 26 128
99 21 128
99 35 128
99 33 134
99 26 128
99 31 128
99 29 128
99 53 135
99 25 128
99 33 137
99 37 128
99 46 127
99 26 130
99 21 128
99 45 124
99 33 128
99 33 132
99 26 145
99 33 128
100 10 158
100 20 128
100 30 128
100 40 128
100 49 129
100 24 128
100 29 129
100 22 128
100 27 128
100 31 128
100 37 129
100 26 129
100 33 128
100 41 128
100 39 140
100 31 140
100 31 128
100 29 128
100 31 132
100 30 128
100 21 128
101 10 132
101 20 128
101 30 133
101 33 128
101 29 128
101 33 159
101 39 133
101 33 128
101 31 132
101 35 128
101 31 128
101 26 139
101 43 136
101 17 128
101 27 128
101 23 128
101 46 128
101 35 135
101 27 128
101 39 128
101 21 128
102 10 199
102 20 134
102 25 128
102 40 128
102 35 128
102 46 128
102 39 130
102 33 136
102 25 128
102 27 130
102 33 128
102 37 128
102 31 129
102 31 130
102 29 135
102 25 128
102 35 128
102 27 128
102 27 130
102 31 128
102 27 136
103 10 171
103 20 128
103 30 145
103 25 128
103 39 141
103 27 128
103 31 128
103 38 145
103 29 128
103 29 128
103 31 128
103 31 128
103 35 128
103 21 128
103 39 128
103 25 132
103 39 128
103 25 128
103 33 128
103 37 128
103 39 128
104 10 200
104 20 128
104 30 128
104 31 128
104 20 128
104 41 128
104 31 139
104 23 128
104 35 144
104 41 128
104 29 136
104 33 129
104 27 130
104 33 129
104 39 130
104 31 128
104 29 128
104 31 128
104 35 128
104 31 128
104 31 128
105 10 134
105 20 128
105 29 128
105 29 128
105 33 128
105 23 132
105 27 131
105 22 128
105 29 128
105 46 130
105 24 128
105 120 295
105 24 128
105 37 128
105 33 128
105 33 139
105 33 135
105 41 129
105 27 128
105 27 128
105 35 128
106 10 148
106 20 133
106 30 138
106 29 137
106 33 128
106 29 138
106 33 130
106 37 140
106 48 129
106 24 132
106 27 128
106 29 128
106 33 138
106 41 131
106 31 140
106 35 128
106 21 128
106 41 128
106 29 132
106 39 130
106 26 128
107 10 228
107 20 128
107 25 128
107 31 129
107 33 128
107 31 128
107 22 128
107 33 128
107 45 134
107 29 128
107 37 138
107 32 136
107 31 134
107 31 128
107 33 129
107 27 128
107 33 128
107 37 148
107 29 130
107 35 128
107 25 128
108 10 151
108 20 128
108 30 128
108 39 136
108 39 129
108 31 130
108 41 132
108 37 131
108 27 128
108 37 132
108 31 128
108 27 128
108 25 130
108 48 136
108 39 128
108 37 131
108 25 128
108 31 128
108 31 128
108 29 128
108 29 131
109 10 210
109 20 128
109 30 130
109 39 139
109 29 132
109 43 131
109 35 136
109 39 134
109 24 144
109 35 131
109 24 128
109 33 128
109 31 128
109 45 129
109 29 129
109 33 131
109 39 139
109 48 130
109 27 128
109 35 128
109 33 128
110 10 135
110 20 128
110 27 128
110 40 132
110 41 134
110 35 128
110 33 131
110 29 129
110 31 128
110 100 156
110 31 128
110 35 128
110 25 128
110 43 129
110 25 132
110 35 128
110 29 128
110 33 128
110 50 128
110 31 128
110 24 128
111 10 157
111 20 128
